63.26,10.8
26.56,4.28
53.14,8.86
34.01,8.28
48.14,9.11
120.24,21.6
66.01,13.33
75.01,12.55
40.01,8.39
150.01,26.56
90.01,20.2
48.45,11.7
54.01,13.4
70.01,17.8
50.01,12.8
210.01,55.01
70.01,17.5
